Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
25-07-2021,Women's Apparel,Midwest,Foot Locker,Outlet,Nebraska,55,1100,20
31-07-2021,Women's Apparel,Midwest,Foot Locker,Outlet,Nebraska,55,1375,25
19-06-2021,Women's Apparel,Midwest,Foot Locker,Outlet,Nebraska,55,825,15
11-07-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,20,150,8
11-06-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,0,0
17-07-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,75,3
30-05-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,150,5
05-07-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,375,13
23-07-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,375,13
23-06-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,450,15
05-06-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,35,0,0
17-06-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,35,88,3
29-06-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,35,613,18
29-07-2021,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Nebraska,40,600,15
10-07-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,20,200,10
29-05-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,25,438,18
10-06-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,25,188,8
16-07-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,150,5
22-07-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,285,10
04-06-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,450,15
22-06-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,30,525,18
16-06-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,35,350,10
28-06-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,35,788,23
04-07-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,40,800,20
28-07-2021,Women's Street Footwear,Midwest,Foot Locker,Outlet,Nebraska,40,800,20
03-11-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,50,375,8
28-10-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,50,500,10
16-10-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,50,750,15
22-10-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,50,750,15
31-12-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,55,688,13
09-11-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,55,825,15
25-12-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,55,825,15
15-11-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,55,963,18
21-11-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,55,1100,20
19-10-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,65,650,10
18-11-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,65,975,15
17-12-2021,Men's Apparel,Northeast,Amazon,Outlet,Maine,65,1300,20
13-12-2021,Men's Apparel,Northeast,Amazon,Outlet,Massachusetts,52,47,9
14-11-2021,Men's Apparel,Northeast,Amazon,Outlet,Massachusetts,50,39,8
14-01-2021,Men's Apparel,Northeast,Amazon,Outlet,Massachusetts,37,26,7
17-09-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,65,1463,23
18-08-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,65,1625,25
17-07-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,65,2275,35
17-05-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,52,47,9
18-04-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,40,24,6
19-02-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,41,39,10
18-08-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,45,36,8
17-03-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,47,28,6
17-09-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,48,34,7
19-06-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,47,54,11
17-07-2021,Men's Apparel,Northeast,Amazon,Outlet,New Hampshire,47,56,12
21-01-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,43,32,7
10-09-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,48,33,7
12-10-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,55,32,6
10-07-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,39,44,11
10-03-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,36,20,6
12-02-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,36,24,7
11-08-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,43,31,7
11-11-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,50,46,9
12-06-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,44,46,11
10-05-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,46,42,9
11-04-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,41,22,5
10-12-2021,Men's Apparel,Northeast,Amazon,Outlet,Vermont,48,50,10
19-10-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,40,600,15
31-10-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,40,600,15
25-10-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,40,700,18
06-11-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,50,1000,20
28-12-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,50,1250,25
12-11-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,50,1375,28
18-11-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,50,1500,30
22-12-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,50,1500,30
18-11-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,1100,20
19-10-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,1238,23
17-12-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,1513,28
13-12-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,37,42,11
14-11-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,40,41,10
12-02-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,33,24,7
14-01-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,36,39,11
17-09-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,60,2100,35
17-07-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,60,2700,45
18-08-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,60,2700,45
18-04-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,38,32,9
17-09-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,43,50,12
17-05-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,40,37,9
17-07-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,47,70,15
17-03-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,36,32,9
18-08-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,39,53,14
19-06-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,40,56,14
19-02-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,37,31,9
21-01-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,39,43,11
11-04-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,35,24,7
12-10-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,44,44,10
10-03-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,36,29,8
10-07-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,42,61,15
12-06-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,44,53,12
10-05-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,41,39,9
10-12-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,41,54,13
10-09-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,42,47,11
11-08-2021,Men's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,43,64,15
30-10-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,40,1800,45
24-10-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,40,1880,47
18-10-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,40,2000,50
27-12-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,55,2475,45
05-11-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,55,2723,50
11-11-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,55,2888,53
21-12-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,55,2888,53
17-11-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,55,3025,55
19-10-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,60,2400,40
18-11-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,65,2438,38
17-12-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Maine,65,3088,48
14-11-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,49,59,12
13-12-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,51,91,18
12-02-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,33,61,18
14-01-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,35,63,18
17-09-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,65,3575,55
18-08-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,65,4388,68
18-04-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,33,62,19
17-07-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,49,110,22
17-05-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,47,92,20
17-09-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,51,98,19
17-03-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,39,73,19
19-06-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,44,95,22
18-08-2021,Men's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,48,97,20
21-01-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,34,59,17
19-02-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,34,63,19
12-10-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,44,69,16
10-12-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,48,89,19
10-03-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,35,65,19
10-09-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,44,79,18
12-06-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,47,92,20
11-08-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,42,90,22
10-05-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,48,85,18
11-04-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,30,50,17
10-07-2021,Men's Street Footwear,Northeast,Amazon,Outlet,Vermont,45,94,21
29-10-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,40,800,20
04-11-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,40,900,23
17-10-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,40,1000,25
23-10-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,40,1000,25
17-09-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,1350,23
10-11-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,1650,28
16-11-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,1950,33
26-12-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,1950,33
20-12-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,60,2250,38
19-10-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,70,1575,23
18-11-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,70,1750,25
17-12-2021,Women's Apparel,Northeast,Amazon,Outlet,Maine,70,2100,30
13-12-2021,Women's Apparel,Northeast,Amazon,Outlet,Massachusetts,51,65,13
14-11-2021,Women's Apparel,Northeast,Amazon,Outlet,Massachusetts,48,59,12
15-10-2021,Women's Apparel,Northeast,Amazon,Outlet,Massachusetts,51,35,7
14-01-2021,Women's Apparel,Northeast,Amazon,Outlet,Massachusetts,34,35,10
17-09-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,70,2275,33
18-08-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,70,2975,43
17-07-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,70,3675,53
18-04-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,33,33,10
18-08-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,46,67,15
17-09-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,53,55,10
17-03-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,36,36,10
17-05-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,46,64,14
19-02-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,36,45,12
17-07-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,47,77,16
19-06-2021,Women's Apparel,Northeast,Amazon,Outlet,New Hampshire,50,81,16
21-01-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,35,35,10
11-08-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,44,60,14
11-04-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,36,32,9
12-06-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,49,77,16
10-03-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,29,28,10
10-09-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,45,42,9
10-05-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,47,56,12
12-02-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,35,37,11
10-07-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,49,86,18
11-11-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,57,73,13
10-12-2021,Women's Apparel,Northeast,Amazon,Outlet,Vermont,60,87,15
27-10-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,35,175,5
21-10-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,35,263,8
02-11-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,35,263,8
08-11-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,563,13
30-12-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,563,13
14-11-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,788,18
20-11-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,788,18
24-12-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,45,788,18
19-10-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,550,10
18-11-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,963,18
17-12-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Maine,55,1100,20
13-12-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,43,45,11
14-11-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,42,35,8
14-01-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Massachusetts,29,15,5
17-09-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,55,1238,23
18-08-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,55,1513,28
17-07-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,55,1788,33
18-04-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,35,19,5
18-08-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,42,37,9
19-02-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,31,21,7
19-06-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,37,38,10
17-05-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,41,37,9
17-07-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,39,42,11
17-03-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,33,15,5
17-09-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,New Hampshire,41,30,7
21-01-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,36,22,6
12-10-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,46,28,6
12-02-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,30,14,5
11-11-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,42,40,10
10-03-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,30,12,4
11-04-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,30,15,5
10-09-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,35,23,7
12-06-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,38,39,10
10-05-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,40,33,8
10-07-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,36,35,10
11-08-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,40,34,9
10-12-2021,Women's Athletic Footwear,Northeast,Amazon,Outlet,Vermont,44,44,10
01-11-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,30,450,15
20-10-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,30,600,20
26-10-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,30,600,20
29-12-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,675,15
07-11-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,788,18
13-11-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,900,20
19-11-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,1013,23
23-12-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,45,1013,23
19-10-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,55,688,13
18-11-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,55,1073,20
17-12-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Maine,55,1375,25
13-12-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,36,40,11
14-11-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,44,40,9
12-02-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,25,21,9
14-01-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Massachusetts,27,27,10
17-09-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,55,1375,25
17-07-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,55,2063,38
18-08-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,55,2063,38
17-09-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,43,34,8
18-04-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,26,21,8
17-03-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,32,34,11
17-05-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,42,42,10
18-08-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,39,44,11
17-07-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,37,47,13
19-06-2021,Women's Street Footwear,Northeast,Amazon,Outlet,New Hampshire,43,47,11
19-02-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,31,30,10
21-01-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,28,28,10
10-07-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,33,36,11
10-05-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,37,36,10
12-10-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,40,26,7
10-03-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,23,20,9
11-08-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,34,39,12
12-06-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,35,36,10
10-12-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,44,58,13
11-04-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,25,19,7
10-09-2021,Women's Street Footwear,Northeast,Amazon,Outlet,Vermont,40,29,7
03-12-2021,Men's Apparel,Northeast,Foot Locker,Outlet,Connecticut,42,42,10
10-01-2021,Men's Apparel,Northeast,Foot Locker,Outlet,Connecticut,34,15,4
04-11-2021,Men's Apparel,Northeast,Foot Locker,Outlet,Connecticut,44,39,9
24-01-2021,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,65,1300,20
24-01-2021,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,50,32,6
19-10-2021,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,75,1313,18
18-11-2021,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,75,2250,30
17-12-2021,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,75,2625,35
19-10-2021,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,50,29,6
18-11-2021,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,59,57,10
17-12-2021,Men's Apparel,Northeast,Foot Locker,Outlet,New Hampshire,50,62,12
29-01-2020,Men's Apparel,Northeast,Foot Locker,Outlet,New York,43,124,29
08-03-2020,Men's Apparel,Northeast,Foot Locker,Outlet,New York,45,130,29
14-03-2020,Men's Apparel,Northeast,Foot Locker,Outlet,New York,46,128,28
23-01-2020,Men's Apparel,Northeast,Foot Locker,Outlet,New York,43,132,31
10-02-2020,Men's Apparel,Northeast,Foot Locker,Outlet,New York,47,132,28
